ID,PO NO,Vendor,INVENTORY ID,INVENTORY NAME,DESCRIPTION,QUANTITY,UNIT COST,TOTALCOST,PO DATE,PLANT,PO RECEIVEDATE,TAG
11647,32035,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,2,130.71,261.42,3/28/2025,1,4/1/2025,
11648,32035,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,5,130.71,653.55,3/28/2025,1,4/1/2025,
11649,32035,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,2,130.71,261.42,3/28/2025,1,4/1/2025,
11651,32035,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,3/28/2025,1,4/1/2025,
11653,32035,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),6,285.1,1710.6,3/28/2025,1,4/1/2025,
8861,32035,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/28/2025,1,4/1/2025,
12452,32035,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,3/28/2025,1,4/1/2025,
11617,32035,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,60,122.54,7352.4,3/28/2025,1,4/1/2025,
11606,32050,LTC,CS1164,GOLDEN OAK - B/C CS1164,GOLDEN OAK - B/C CS1164,1,130.71,130.71,3/28/2025,1,4/3/2025,
11641,32050,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,3/28/2025,1,4/3/2025,
11647,32050,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,3/28/2025,1,4/3/2025,
11652,32050,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,3/28/2025,1,4/3/2025,
12435,32050,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,3/28/2025,1,4/3/2025,
12443,32050,LTC,Gentek 580,KV Juniper Grove-New,KV Juniper Grove(ltc- CS3295),1,130.71,130.71,3/28/2025,1,4/3/2025,
12448,32050,LTC,Gentek 5P8,KV Monterey Sand-New,KV Monterey Sand(ltc- AV0085),2,130.71,261.42,3/28/2025,1,4/3/2025,
12449,32050,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,3/28/2025,1,4/3/2025,
11643,32065,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,3/31/2025,1,4/3/2025,
11648,32065,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,4,130.71,522.84,3/31/2025,1,4/3/2025,
11651,32065,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,3/31/2025,1,4/3/2025,
11653,32065,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,3/31/2025,1,4/3/2025,
12435,32065,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,3/31/2025,1,4/3/2025,
12438,32065,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,3/31/2025,1,4/3/2025,
12435,32099,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),4,130.71,522.84,4/1/2025,2,4/3/2025,
8861,32105,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,4/1/2025,1,4/11/2025,153940-PD
8861,32105,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,4/1/2025,1,4/14/2025,154577-ED+WD
8861,32105,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/1/2025,1,4/8/2025,154276-WD
8861,32119,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/2/2025,1,4/11/2025,154375-ED
8861,32119,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,4/2/2025,1,4/8/2025,154684-ED
8861,32119,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/2/2025,1,4/14/2025,154577-WD
8861,32119,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/2/2025,1,4/8/2025,154296-WD
11623,32136,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/3/2025,2,4/7/2025,
11626,32136,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,4/3/2025,2,4/7/2025,
11628,32136,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,4/3/2025,2,4/7/2025,
11635,32136,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,4/3/2025,2,4/7/2025,
11643,32136,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,4/3/2025,2,4/7/2025,
11647,32136,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/3/2025,2,4/7/2025,
11648,32136,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,4/3/2025,2,4/7/2025,
11650,32136,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,4/3/2025,2,4/7/2025,
12444,32136,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,4/3/2025,2,4/7/2025,
11617,32137,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/3/2025,1,4/8/2025,
11631,32137,LTC,70132,IVY GREEN (GENTEK 522) AV0012,IVY GREEN (GENTEK 522) AV0012,1,130.71,130.71,4/3/2025,1,4/8/2025,
11652,32137,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),3,130.71,392.13,4/3/2025,1,4/8/2025,
11617,32194,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,4/7/2025,1,4/11/2025,
11621,32194,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,4/7/2025,1,4/11/2025,
11623,32194,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/7/2025,1,4/11/2025,
11626,32194,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,4/7/2025,1,4/11/2025,
11635,32194,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,4/7/2025,1,4/11/2025,
11641,32194,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,4/7/2025,1,4/11/2025,
11644,32194,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,4/7/2025,1,4/11/2025,
11647,32194,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/7/2025,1,4/11/2025,
11648,32194,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,4/7/2025,1,4/11/2025,
11651,32194,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,4/7/2025,1,4/11/2025,
11653,32194,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),5,285.1,1425.5,4/7/2025,1,4/11/2025,
12435,32194,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),2,130.71,261.42,4/7/2025,1,4/11/2025,
12438,32194,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,4/7/2025,1,4/11/2025,
12442,32194,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,4/7/2025,1,4/11/2025,
12443,32194,LTC,Gentek 580,KV Juniper Grove-New,KV Juniper Grove(ltc- CS3295),1,130.71,130.71,4/7/2025,1,4/11/2025,
12447,32194,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,4/7/2025,1,4/11/2025,
12449,32194,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,4/7/2025,1,4/11/2025,
12452,32194,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,4/7/2025,1,4/11/2025,
11624,32215,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,4,130.71,522.84,4/8/2025,1,4/11/2025,
8861,32176,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/9/2025,1,4/15/2025,154901-ED
8861,32176,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/9/2025,1,4/15/2025,154810-ED
8861,32244,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/9/2025,1,4/15/2025,
11626,32244,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,4/9/2025,1,4/15/2025,
11628,32244,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,4/9/2025,1,4/15/2025,
11651,32244,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,4/9/2025,1,4/15/2025,
12444,32244,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,4/9/2025,1,4/15/2025,
12445,32244,LTC,Gentek P31,KV Midnight Blue-New,KV Midnight Blue(ltc- AV0103),1,130.71,130.71,4/9/2025,1,4/15/2025,
12452,32244,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,4/9/2025,1,4/15/2025,
11617,32249,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,4/9/2025,2,4/7/2025,
11623,32249,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/9/2025,2,4/7/2025,
11626,32249,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,4/9/2025,2,4/7/2025,
11628,32249,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,4/9/2025,2,4/7/2025,
11635,32249,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,4/9/2025,2,4/7/2025,
11643,32249,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,4/9/2025,2,4/7/2025,
11647,32249,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/9/2025,2,4/7/2025,
11648,32249,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,4/9/2025,2,4/7/2025,
11650,32249,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,4/9/2025,2,4/7/2025,
12435,32249,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,4/9/2025,2,4/7/2025,
8861,32176,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/9/2025,1,4/15/2025,155205-ED
8861,32176,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/9/2025,1,4/15/2025,BATCH 41005-PD
11617,32302,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/14/2025,1,4/16/2025,
11623,32302,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/14/2025,1,4/16/2025,
11626,32302,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,3,130.71,392.13,4/14/2025,1,4/16/2025,
11635,32302,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,4/14/2025,1,4/16/2025,
11641,32302,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,4/14/2025,1,4/16/2025,
11645,32302,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,4/14/2025,1,4/16/2025,
11647,32302,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/14/2025,1,4/16/2025,
11648,32302,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,5,130.71,653.55,4/14/2025,1,4/16/2025,
11653,32302,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,4/14/2025,1,4/16/2025,
12435,32302,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,4/14/2025,1,4/16/2025,
12446,32302,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,4/14/2025,1,4/16/2025,
12450,32302,LTC,Gentek 5H2,KV Pewter-New,KV Pewter(ltc- JP0366),1,130.71,130.71,4/14/2025,1,4/16/2025,
12452,32302,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,4/14/2025,1,4/16/2025,
8861,32348,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/16/2025,1,4/21/2025,
11594,32348,LTC,CS1116,EBONY - B/C CS1942,EBONY - B/C CS1942,1,130.71,130.71,4/16/2025,1,4/21/2025,
11617,32348,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,4/16/2025,1,4/21/2025,
11623,32348,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/16/2025,1,4/21/2025,
11628,32348,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,2,130.71,261.42,4/16/2025,1,4/21/2025,
11643,32348,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,4/16/2025,1,4/21/2025,
11645,32348,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,4/16/2025,1,4/21/2025,
11647,32348,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/16/2025,1,4/21/2025,
11649,32348,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,4/16/2025,1,4/21/2025,
11651,32348,LTC,528021,CATALYST,CATALYST 528021,4,693.79,2775.16,4/16/2025,1,4/21/2025,
11652,32348,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),3,130.71,392.13,4/16/2025,1,4/21/2025,
12435,32348,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,4/16/2025,1,4/21/2025,
12438,32348,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,4/16/2025,1,4/21/2025,
12440,32348,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),2,130.71,261.42,4/16/2025,1,4/21/2025,
12444,32348,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,4/16/2025,1,4/21/2025,
12447,32348,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,4/16/2025,1,4/21/2025,
12449,32348,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,4/16/2025,1,4/21/2025,
12450,32348,LTC,Gentek 5H2,KV Pewter-New,KV Pewter(ltc- JP0366),1,130.71,130.71,4/16/2025,1,4/21/2025,
8861,32290,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/17/2025,1,4/25/2025,155411-ED
8861,32290,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/17/2025,1,5/9/2025,155043-ED
8861,32290,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/17/2025,1,4/25/2025,155729-ED
8861,32290,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/17/2025,1,4/25/2025,BATCH#41170-PD
8861,32290,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/17/2025,1,4/25/2025,BATCH#41170-PD
11617,32379,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/17/2025,2,4/25/2025,
11648,32379,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,4/17/2025,2,4/25/2025,
11653,32379,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,4/17/2025,2,4/25/2025,
11617,32399,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,4/21/2025,1,4/25/2025,
11635,32399,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,4/21/2025,1,4/25/2025,
11641,32399,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,4/21/2025,1,4/25/2025,
11644,32399,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,4/21/2025,1,4/25/2025,
11645,32399,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,4/21/2025,1,4/25/2025,
11647,32399,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/21/2025,1,4/25/2025,
11648,32399,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,4/21/2025,1,4/25/2025,
11653,32399,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,4/21/2025,1,4/25/2025,
12435,32399,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),2,130.71,261.42,4/21/2025,1,4/25/2025,
12436,32399,LTC,Gentek 5H3,KV Ash Grey-New,KV Ash Grey(ltc- CS4262),1,130.71,130.71,4/21/2025,1,4/25/2025,
12446,32399,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,4/21/2025,1,4/25/2025,
12452,32399,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),2,130.71,261.42,4/21/2025,1,4/25/2025,
12453,32399,LTC,Gentek 5H4,KV Stone Grey-New,KV Stone Grey(ltc- CSO679),1,130.71,130.71,4/21/2025,1,4/25/2025,
11617,32441,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/23/2025,1,4/25/2025,
11621,32441,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,4/23/2025,1,4/25/2025,
11623,32441,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/23/2025,1,4/25/2025,
11635,32441,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,3,130.71,392.13,4/23/2025,1,4/25/2025,
11641,32441,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,4/23/2025,1,4/25/2025,
11644,32441,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,4/23/2025,1,4/25/2025,
11645,32441,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,4/23/2025,1,4/25/2025,
11647,32441,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/23/2025,1,4/25/2025,
11648,32441,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,4/23/2025,1,4/25/2025,
11651,32441,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,4/23/2025,1,4/25/2025,
11653,32441,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),4,285.1,1140.4,4/23/2025,1,4/25/2025,
12444,32441,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,4/23/2025,1,4/25/2025,
11623,32450,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),2,130.71,261.42,4/23/2025,1,4/25/2025,
12441,32450,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),2,130.71,261.42,4/23/2025,1,4/25/2025,
8861,32455,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/23/2025,1,4/25/2025,155831-ED
8861,32455,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/23/2025,1,4/25/2025,155831-ED
8861,32455,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/23/2025,1,4/25/2025,155882-ED
8861,32455,LTC,Custom-LTC Products,Custom-LTC Products,Custom,4,137.25,549,4/23/2025,1,5/9/2025,155750-ED
11617,32461,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/23/2025,2,4/28/2025,
11626,32461,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,4/23/2025,2,4/28/2025,
11648,32461,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,4/23/2025,2,4/28/2025,
11649,32461,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,4/23/2025,2,4/28/2025,
11651,32461,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,4/23/2025,2,4/28/2025,
11653,32461,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,4/23/2025,2,4/28/2025,
11648,32465,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,4/24/2025,2,4/28/2025,
8861,32496,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/25/2025,1,5/22/2025,156569-WD
11606,32500,LTC,CS1164,GOLDEN OAK - B/C CS1164,GOLDEN OAK - B/C CS1164,1,130.71,130.71,4/25/2025,1,5/2/2025,
11621,32500,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,4/25/2025,1,5/2/2025,
11623,32500,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,4/25/2025,1,5/2/2025,
11626,32500,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,2,130.71,261.42,4/25/2025,1,5/2/2025,
11629,32500,LTC,528405,FOREST GREEN (GENTEK 556) JP0024,FOREST GREEN (GENTEK 556) JP0024,1,130.71,130.71,4/25/2025,1,5/2/2025,
11645,32500,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,4/25/2025,1,5/2/2025,
11648,32500,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,4/25/2025,1,5/2/2025,
11651,32500,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,4/25/2025,1,5/2/2025,
11653,32500,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,4/25/2025,1,5/2/2025,
12438,32500,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,4/25/2025,1,5/2/2025,
12440,32500,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),1,130.71,130.71,4/25/2025,1,5/2/2025,
12441,32500,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),1,130.71,130.71,4/25/2025,1,5/2/2025,
12449,32500,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,4/25/2025,1,5/2/2025,
8861,32512,LTC,Custom-LTC Products,Custom-LTC Products,Custom,3,137.25,411.75,4/25/2025,1,5/2/2025,156231-PD+WD
8861,32512,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/25/2025,1,5/2/2025,BATCH#41287-PD
8861,32512,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/25/2025,1,5/2/2025,156308-ED
8861,32512,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/25/2025,1,5/2/2025,156243-ED
11617,32524,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,4/28/2025,1,5/2/2025,
11645,32524,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,5,130.71,653.55,4/28/2025,1,5/2/2025,
11647,32524,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,4/28/2025,1,5/2/2025,
11649,32524,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,4/28/2025,1,5/2/2025,
8861,32558,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/30/2025,1,5/2/2025,
